No,Student ID,Last name,First name,Gender,Date of Birth,Social ID,Academic year
397,20127549,Nguyen Chi,Linh,Female,6/2/2002,4246055332020
398,20127550,Doan Huu,Loc,Male,22/8/2002,3865060792020
399,20127551,Nguyen Huu,Loc,Female,17/9/2002,4060557232020
400,20127552,Vuong Huynh Tan,Loc,Male,6/12/2002,4708828342020
401,20127553,Nguyen Tien,Loi,Male,9/6/2002,3810474142020
402,20127554,Dao Thien,Long,Male,13/9/2002,4282217352020
403,20127556,Tang Kim,Long,Female,24/10/2002,4535327302020
404,20127557,Tran Bao,Long,Male,20/9/2002,4030629352020
405,20127558,Trinh Bao,Long,Female,22/5/2002,4325644442020
406,20127559,Nguyen Hoang,Luan,Female,17/9/2002,3867995902020
407,20127560,Pham Tran Trung,Luong,Female,6/4/2002,3766621742020
408,20127561,Nguyen Hoai,Man,Male,31/10/2002,3732303442020
409,20127562,Nguyen Dang,Minh,Male,10/2/2002,4035841312020
410,20127564,Tran Tuan,Minh,Female,30/12/2002,4221118132020
411,20127565,Vu Dac Xuan,Minh,Female,23/9/2002,4296111342020
412,20127566,Hoang Quoc,Nam,Female,23/10/2002,3998911852020
413,20127567,Le Nguyen Binh,Nam,Female,19/7/2002,3801347912020
414,20127568,Nguyen Huu,Nam,Female,22/10/2002,4477515832020
415,20127569,To Dinh Phuong,Nam,Male,27/3/2002,4489833312020
416,20127570,Vo Thi Kim,Ngan,Female,24/12/2002,4370308772020
417,20127571,Bui Van,Nghia,Male,16/10/2002,4387924662020
418,20127572,Le Cao,Nghia,Female,6/9/2002,4078764092020
419,20127573,Nguyen Thi Hong,Ngoc,Male,18/1/2002,4363759442020
420,20127574,Hoang Phuoc Gia,Nguyen,Male,7/11/2002,4314070892020
421,20127575,Huynh Cao,Nguyen,Male,24/11/2002,4382150362020
422,20127576,Nguyen Truc,Nguyen,Female,20/1/2002,4268664902020
423,20127577,Phan Nguyen Phuoc,Nguyen,Male,24/3/2002,3803201602020
424,20127578,Phan Tri,Nguyen,Female,25/6/2002,4113833772020
425,20127579,Lam Kim,Nhan,Male,22/10/2002,4619629482020
426,20127580,Nguyen Phu Tri,Nhan,Male,2/9/2002,4682671662020
427,20127582,Le Minh,Nhat,Male,5/12/2002,3947825432020
428,20127583,Nguyen Nhu,Nhat,Female,19/10/2002,3927996032020
429,20127584,Tran Huu Minh,Nhat,Male,5/5/2002,4039141072020
430,20127585,Phan Thi Huu,Nien,Male,30/8/2002,4097756382020
431,20127586,Nguyen Dinh,Phap,Male,8/5/2002,4601066282020
432,20127587,Luu Tan,Phat,Male,5/8/2002,3980659922020
433,20127588,Nguyen Tan,Phat,Female,9/8/2002,3943952472020
434,20127589,Vo Tan,Phat,Male,31/8/2002,3913451482020
435,20127590,Tran Nguyen,Phong,Male,19/4/2002,3994096372020
436,20127591,Han Tho Nhat,Phu,Male,21/8/2002,4224224382020
437,20127592,Lai An,Phu,Male,3/6/2002,4458869942020
438,20127593,Lai Minh,Phu,Male,9/4/2002,4450555972020
439,20127594,Nguyen Thien,Phu,Female,1/10/2002,3808353452020
440,20127595,Nguyen Trong,Phuc,Male,24/6/2002,3946227942020
441,20127596,Nguyen Nhu,Phuoc,Male,8/10/2002,4270676512020
442,20127597,Bui Tan,Phuong,Female,29/6/2002,4057430022020
443,20127598,Le Hoai,Phuong,Female,15/1/2002,4208438382020
444,20127599,Le,Quan,Female,17/12/2002,3809098742020
445,20127600,Luu Tuan,Quan,Female,3/10/2002,4543219152020
446,20127601,Nguyen Anh,Quan,Male,23/10/2002,3740023832020
447,20127603,Ninh Tran Hoang,Quan,Male,27/10/2002,4193676072020
448,20127605,Nguyen Minh,Quang,Female,15/9/2002,3904168022020
449,20127606,Nguyen Vinh,Quang,Male,27/12/2002,4121410822020
450,20127607,Pham Viet,Quang,Male,7/7/2002,3807824012020
451,20127608,Tran Xuan,Quang,Female,17/5/2002,4316843302020
452,20127609,Tran Dai,Quoc,Female,17/10/2002,4505387252020
453,20127610,Truong,Samuel,Male,1/9/2002,4169788792020
454,20127611,Bui Tan,Sang,Female,22/12/2002,4152235492020
455,20127612,Do Khanh,Sang,Female,9/4/2002,4400067202020
456,20127613,Phan Thanh,Sang,Female,24/9/2002,4369907542020
457,20127614,Huynh Ngoc,Son,Male,27/12/2002,4379062722020
458,20127616,Tran Minh,Son,Male,11/5/2002,3808080652020
459,20127617,Trinh The,Son,Male,24/6/2002,4626820402020
460,20127618,Vuong Huynh Tan,Tai,Male,12/5/2002,4424477672020
461,20127619,Le Duy,Tam,Male,6/4/2002,4291230862020
462,20127620,Pham Nguyen,Tam,Female,6/10/2002,3960677682020
463,20127621,Chau Hoang,Tan,Female,23/1/2002,4343557542020
464,20127622,Nguyen Hong,Tan,Male,12/10/2002,3869868862020
465,20127623,Dang Hoang,Thai,Female,30/12/2002,4382646432020
466,20127624,Nguyen Hao,Thai,Female,28/7/2002,3785482032020
467,20127625,Nguyen Truong Hoang,Thai,Female,28/4/2002,4188992682020
468,20127626,To Duy,Thai,Female,27/3/2002,4148069332020
469,20127627,Nguyen Quoc,Thang,Female,18/4/2002,4694259952020
470,20127628,Huynh Minh,Thanh,Male,20/4/2002,4479715152020
471,20127629,Lang Thao,Thao,Male,15/11/2002,4026968292020
472,20127631,Thai Van,Thien,Female,5/5/2002,3839573732020
473,20127632,Tran Dinh,Thien,Male,22/1/2002,3896933322020
474,20127633,Nguyen Hoang,Thinh,Male,21/10/2002,3996217172020
475,20127634,Duong Chi,Thong,Female,5/1/2002,4378683832020
476,20127635,Lai Minh,Thong,Male,11/7/2002,4384968852020
477,20127636,Luong Van,Thong,Male,19/8/2002,4308633162020
478,20127637,Vo Le Anh,Thong,Male,17/7/2002,4503089792020
479,20127638,Vo Minh,Thong,Male,10/6/2002,4418421152020
480,20127639,Nguyen Thanh,Thuan,Female,25/7/2002,4394907072020
481,20127640,Ngo Dong,Thuc,Female,7/10/2002,4704173842020
482,20127641,Dang Ngoc,Tien,Female,18/12/2002,4301306202020
483,20127642,Tran Dung,Tien,Male,28/12/2002,4087337562020
484,20127643,Truong Gia,Tien,Female,25/1/2002,4508275282020
485,20127644,Nguyen Khac,Tiep,Male,31/8/2002,4466484362020
486,20127645,Vo Hoang Gia,Tin,Male,6/4/2002,4251740942020
487,20127646,Banh Hao,Toan,Male,5/4/2002,4613656422020
488,20127647,Nguyen Khanh,Toan,Male,8/11/2002,4593941682020
489,20127648,Nham Dat Khanh,Toan,Male,19/1/2002,4024257852020
490,20127649,Nguyen Tri,Trach,Male,14/2/2002,4500087292020
491,20127650,Nguyen Thi Phuong,Trang,Female,3/2/2002,4502585082020
492,20127651,Do Minh,Tri,Male,2/9/2002,4100372462020
493,20127652,Hoang Minh,Triet,Male,7/2/2002,4488045142020
494,20127653,Tran Nguyen Lan,Trinh,Male,30/10/2002,4243574192020
495,20127654,Nguyen Thanh,Trung,Female,6/10/2002,4657584392020
496,20127655,Tran Quoc,Trung,Male,18/10/2002,4666435352020
497,20127656,Tran Minh,Truong,Male,7/4/2002,4366182012020
498,20127657,Nguyen Dang Manh,Tu,Male,25/4/2002,4163955332020
499,20127658,Nguyen Ngoc,Tuan,Male,3/3/2002,4628965502020
500,20127659,Nguyen Quoc,Tuan,Female,16/6/2002,4280751102020
501,20127660,Phan Nguyen Hoang,Tuan,Female,25/4/2002,4637325822020
502,20127661,Le Phan Duy,Tung,Female,12/7/2002,4161696332020
503,20127662,Nguyen Dinh,Van,Female,8/10/2002,4296665322020
504,20127663,Huynh Vi,Khang,Female,7/8/2002,4063655902020
505,20127664,Nguyen Van,Viet,Male,11/4/2002,4711308452020
506,20127665,Duong Quang,Vinh,Female,4/5/2002,4686182812020
507,20127666,Huynh Tan,Vinh,Male,11/11/2002,4337207012020
508,20127667,Nguyen Hong,Vinh,Female,17/9/2002,4473394672020
509,20127668,Bui Hoang,Vu,Male,9/6/2002,4437891262020
510,20127669,Ngo Anh,Vu,Male,29/4/2002,4120075472020
511,20127670,Nguyen Cao Nam,Vu,Male,18/8/2002,3842110592020
512,20127671,Pham Quoc,Vuong,Female,22/5/2002,4124752842020
513,20127672,Vu Manh,Quan,Male,10/2/2002,3942853602020
514,20127673,Truong Gia,Huy,Female,3/8/2002,4158701482020
515,20127674,Le Duc,Dat,Female,26/12/2002,4325246912020
516,20127675,Duong Dinh,Hieu,Male,1/8/2002,4603056862020
517,20127676,Nguyen Vu,Khoi,Female,3/5/2002,4217902822020
518,20127677,Ha Tuan,Lam,Female,19/1/2002,3977963402020
519,20127678,Nguyen Tran Trong,Nghia,Female,26/6/2002,4174082372020
520,20127679,Le Hoang Khanh,Nguyen,Female,11/9/2002,4390059012020
521,20127680,Pham Thi Anh,Phat,Male,16/10/2002,4700383572020
522,20127681,Nguyen Thien,Phuc,Female,28/10/2002,4455999232020
523,20127682,Le Cung,Tien,Female,20/8/2002,4345125052020
524,20127683,Tran Trong,Tin,Male,6/4/2002,4692081672020
525,20127684,Mai Tran Khanh,Duy,Male,13/1/2002,3794095762020
526,20127685,Tran Cam,Quyen,Male,17/8/2002,3894238352020
